"","prod_name","title","reviewer","review","date","ratings","type_of_purchase"
"1515","under armour men's locker camo slide sandal","barata cmoda bonita","jonathan dn","son cmodas bastante bonitas y muy buen precio",2024-02-11,5,"verified purchase"
"1516","under armour men's locker camo slide sandal",NA,"jose antonio",NA,2023-10-28,5,"verified purchase"
"1517","under armour men's locker camo slide sandal","nice and comfortable","amazon ","a bit bigger on size compared to another brands good quality",2023-11-18,5,"verified purchase"
"1518","under armour men's locker camo slide sandal","ottima qualit","stoyan zhelenski","perfette per la piscina leggere e si asciugano in fretta",2023-10-29,4,"verified purchase"
"1519","under armour men's locker camo slide sandal","everything is fine","luke sir","everything is fine",2023-07-13,5,"verified purchase"
"1520","under armour men's locker camo slide sandal","did not fit","vlas ilgovskyy","did not fit but they was hard",2023-07-24,5,"verified purchase"
"1521","under armour men's locker camo slide sandal","chappal","arpan n","works out really great very comfortable would have been more useful if i were in an asian household",2024-02-17,4,"verified purchase"
"1522","under armour men's locker camo slide sandal","comfy on the feet true sizing","acbaxter","great fit  comfortable on the feet plenty cushioning on sole great price",2023-10-04,5,"verified purchase"
"1523","under armour men's locker camo slide sandal","top","michael","passen wie angegebensaugen sich nicht vollsehr gut verarbeitet",2024-01-24,5,"verified purchase"
"1524","under armour men's locker camo slide sandal","slide","leo","little too big but really comfortable",2023-07-14,5,"verified purchase"
"1525","under armour men's locker camo slide sandal","good quality and comfortable","lindsey dee","i bought these for both of my sons who have reported they are the comfiest sliders theyve had made well and good sizes",2023-09-10,4,"verified purchase"
"1526","under armour men's locker camo slide sandal",NA,NA,NA,2023-04-02,5,"verified purchase"
"1527","under armour men's locker camo slide sandal","very solid and support slide sandals for all round use","alan lee","excellent product from uafrom general use to bathroom sandals to help dry wet feet it does an good jobfits well and solidly constructed and comfortable to walk around all day",2023-04-13,5,"verified purchase"
"1528","under armour men's locker camo slide sandal","takes a while to soften to your feet","desired gaming management team","these fit well to size but are not naturally shaped so dig in to your feet for the first few days",2023-08-08,4,"verified purchase"
"1529","under armour men's locker camo slide sandal","comfortable","dawn","good fit",2023-12-11,4,"verified purchase"
"1530","under armour men's locker camo slide sandal","nice but order a size large","mr nigel wilkinson","good quality  feels comfy but definitely on the snug side if you have wider feet",2024-01-25,5,"verified purchase"
"1531","under armour men's locker camo slide sandal","great value","art","great value sliders they mould round your feet making them a comfortable and secure fit",2022-10-15,4,"verified purchase"
"1532","under armour men's locker camo slide sandal",NA,NA,NA,2024-01-28,5,"verified purchase"
"1533","under armour men's locker camo slide sandal","etwas schwer","chefchemiker","die schuhe fallen grenentsprechend aus allerdings sind sie sehr kompakt und schwer und der preis ist uatypisch hoch da aber aus einen stck gegossen sind sie lange haltbar und bisher ohne beschdigung oder abntzung im einsatz",2023-12-24,5,"verified purchase"
"1534","under armour men's locker camo slide sandal","great house shoes","tyrone bethea","i purchased these for around the house wear and they are perfect  these shoes are very sturdy and are quite comfortable as well  if you have narrow feet like mine dont purchase a size up the price of these are unmatched  these are an amazing value  overall im very pleased with this product",2023-12-30,4,"verified purchase"
"1535","under armour men's locker camo slide sandal","great product fair price delivery long and late","amazon customer","good choice for the beach or a pair of shower sandals at the gym but leave lots of time for delivery took almost a month understood that it is not within the senders control most of the time so not blaming them just something to consider",2022-06-06,4,"verified purchase"
"1536","under armour men's locker camo slide sandal","sandals","marc lamoureux","arrived on time and are a great fit and quality is very good a very comfortable",2024-02-02,4,"verified purchase"
"1537","under armour men's locker camo slide sandal","comfortable","dave mac","use every day very comfortable",2023-09-25,4,"verified purchase"
"1538","under armour men's locker camo slide sandal","carine","alessandro","fatte bene purtroppo x chi ha il collo del piede alto non vanno bene",2023-08-21,4,"verified purchase"
"1539","under armour men's locker camo slide sandal","good","obrius","comfortable",2023-11-14,4,"verified purchase"
"1540","under armour men's locker camo slide sandal","robustas","angel","perfectas para piscina y playa son robustas y ligeras buena compra con un precio muy bueno talla  se ajusta perfecta como esperaba",2023-05-25,4,"verified purchase"
"1541","under armour men's locker camo slide sandal","perfect for around the pool","irina","my yr old son outgrew his flip flops and we needed something fast for our vacation to jamaica found these and they were perfect he wore them every day for  days and said they were very comfortable",2022-12-31,4,"verified purchase"
"1542","under armour men's locker camo slide sandal","good","mam","at current msrp the price is pretty steep definitely paying for the brand i wouldnt consider  for these a bad deal tho its decent but i got it on sale which makes it worth it i am a uk size  wide fit so i ordered the size  they sent me size  by mistake but probably a good thing because although the extra space on top looks kinda funny the band fits on quite tight but is completely fine as ill be using it for public showers at gyms etc so i wont be walking long distances or anything",2023-07-29,5,"verified purchase"
"1543","under armour men's locker camo slide sandal","great quality very comfortable","mam","great comfortable sliders good quality",2023-10-13,4,"verified purchase"
"1544","under armour men's locker camo slide sandal","excellent quality","graeme jamie","happy with this purchase bought for my other half who bought an alternative brand which came up too small in his size under armour are good quality true to size and worth the money",2023-06-28,4,"verified purchase"
"1545","under armour men's locker camo slide sandal","slide sandle","caroline griffiths","feel a bit tight",2023-08-25,5,"verified purchase"
"1546","under armour men's locker camo slide sandal","mitig","crane op","jai commander  fois cette paire de claquettes  visuellement au top  mais je nest jamais reu la bonne taille  demande  reu   je ne comprend pas ",2023-05-23,5,"verified purchase"
"1547","under armour men's locker camo slide sandal","muy buenas","sk","muy buenas las medidas son acertadas y se sienten muy bien",2024-01-25,4,"verified purchase"
"1548","under armour men's locker camo slide sandal","pas confortables dommage","es tal cual est publicado se ve muy bien y de buena calidad pero me lleg el color negro y yo ped la caf","elles sont pas trop mal dans lensemble mais les marques sur les sandales font mal un peu aux pieds cest dommage",2023-05-22,3,"verified purchase"
"1549","under armour men's locker camo slide sandal","excellent quality but tight for size","josselin vo","nice slides and of high quality but i would suggest getting a half or full size bigger as mine were a very tight fit i solved this problem by warming them up so they would stretch to my foot size",2023-09-29,5,"verified purchase"
"1550","under armour men's locker camo slide sandal","comfy enough for use at a resort","chriscx","product fit as expected and worked as intended on my trip",2023-01-28,3,"verified purchase"
"1551","under armour men's tech short sleeve t-shirt","great workout shirt with a more relaxed fit","daniel s","these shirts are really great they are more of a relaxed fit so make sure you know this before sizing i am ft and lbs and large is a bit loose on the stomach areapros quick dry like really fast dry comfortable material so many colours to choose fromcons a bit more relaxed for my preference but still solid",2023-06-20,4,"verified purchase"
"1552","under armour men's tech short sleeve t-shirt","way to small","janice kobryn","i ordered and xl it was way to small not like the other xl ua shirts i purchased",2023-09-27,4,"verified purchase"
"1553","under armour men's tech short sleeve t-shirt","nice shirt darker shade of grey","koe","the shade of grey is darker than expected so you can imagine about  black and  grey the fit is on the loose fit side but it is good if that is what you want  for me i dont prefer tight fit shirt when exercising",2023-09-07,1,"verified purchase"
